1 	 5.13512e+06 	 2.40451e-07
2 	 1.52905e+05 	 2.64423e-05
3 	 1.21840e+05 	 1.44120e-04
4 	 9.18502e+04 	 4.53856e-04
5 	 1.33203e+04 	 2.64271e-03
6 	 5.30429e+03 	 1.69591e-02
7 	 3.86091e+03 	 9.78709e-02
8 	 3.31134e+03 	 4.72303e-01
9 	 2.33310e+03 	 1.46794e+00
10 	 3.02647e+01 	 1.08734e+01
