2.499243e-06	1.293167e+01
2.990541e-06	1.275269e+01
3.578417e-06	1.257405e+01
4.281857e-06	1.239672e+01
5.123578e-06	1.222217e+01
6.130763e-06	1.205234e+01
7.335939e-06	1.188949e+01
8.778027e-06	1.173610e+01
1.050360e-05	1.159475e+01
1.256838e-05	1.146801e+01
1.503905e-05	1.135828e+01
1.799541e-05	1.126772e+01
2.153292e-05	1.119803e+01
2.576582e-05	1.115045e+01
3.083083e-05	1.112552e+01
3.689151e-05	1.112304e+01
4.414359e-05	1.114188e+01
5.282127e-05	1.117993e+01
6.320479e-05	1.123394e+01
7.562949e-05	1.129946e+01
9.049663e-05	1.137084e+01
1.082863e-04	1.144131e+01
1.295731e-04	1.150318e+01
1.550444e-04	1.154829e+01
1.855227e-04	1.156856e+01
2.219925e-04	1.155675e+01
2.656315e-04	1.150735e+01
3.178489e-04	1.141722e+01
3.803312e-04	1.128612e+01
4.550961e-04	1.111672e+01
5.445582e-04	1.091426e+01
6.516066e-04	1.068585e+01
7.796985e-04	1.043967e+01
9.329704e-04	1.018413e+01
1.116372e-03	9.927203e+00
1.335827e-03	9.675967e+00
1.598422e-03	9.436307e+00
1.912637e-03	9.212797e+00
2.288621e-03	9.008685e+00
2.738514e-03	8.825960e+00
3.276847e-03	8.665462e+00
3.921005e-03	8.527020e+00
4.691790e-03	8.409602e+00
5.614095e-03	8.311471e+00
6.717706e-03	8.230345e+00
8.038262e-03	8.163557e+00
9.618411e-03	8.108225e+00
1.150918e-02	8.061410e+00
1.377164e-02	8.020286e+00
1.647885e-02	7.982291e+00
1.971824e-02	7.945284e+00
2.359442e-02	7.907666e+00
2.823257e-02	7.868492e+00
3.378249e-02	7.827540e+00
4.042340e-02	7.785336e+00
4.836977e-02	7.743138e+00
5.787823e-02	7.702859e+00
6.925585e-02	7.666940e+00
8.287006e-02	7.638169e+00
9.916053e-02	7.619444e+00
1.186534e-01	7.613497e+00
1.419780e-01	7.622573e+00
1.698879e-01	7.648080e+00
2.032842e-01	7.690207e+00
2.432455e-01	7.747541e+00
2.910623e-01	7.816705e+00
3.482789e-01	7.892050e+00
4.167430e-01	7.965503e+00
4.986657e-01	8.026653e+00
5.966927e-01	8.063225e+00
7.139897e-01	8.062029e+00
8.543447e-01	8.010416e+00
1.022290e+00	7.898038e+00
1.223251e+00	7.718506e+00
1.463716e+00	7.470422e+00
1.751451e+00	7.157398e+00
2.095748e+00	6.787059e+00
2.507727e+00	6.369425e+00
3.000692e+00	5.915192e+00
3.590564e+00	5.434369e+00
4.296391e+00	4.935438e+00
5.140969e+00	4.425026e+00
6.151573e+00	3.907941e+00
7.360840e+00	3.387429e+00
8.807823e+00	2.865514e+00
1.053925e+01	2.343340e+00
1.261104e+01	1.821464e+00
1.509010e+01	1.300085e+00
1.805649e+01	7.792113e-01
2.160601e+01	2.587631e-01
2.585329e+01	-2.613630e-01
3.093548e+01	-7.812631e-01
3.701674e+01	-1.301014e+00
4.429343e+01	-1.820672e+00
5.300056e+01	-2.340274e+00
6.341934e+01	-2.859846e+00
7.588621e+01	-3.379402e+00
9.080381e+01	-3.898951e+00
1.086539e+02	-4.418497e+00
1.300129e+02	-4.938043e+00
